Molecule,FP00001,FP00002,FP00003,FP00004,FP00005,FP00006,FP00007,FP00008,FP00009,FP00010,FP00011,FP00012,FP00013,FP00014,FP00015,FP00016,FP00017,FP00018,FP00019,FP00020,FP00021,FP00022,FP00023,FP00024,FP00025,FP00026,FP00027,FP00028,FP00029,FP00030,FP00031,FP00032,FP00033,FP00034,FP00035,FP00036,FP00037,FP00038,FP00039,FP00040,FP00041,FP00042,FP00043,FP00044,FP00045,FP00046,FP00047,FP00048,FP00049,FP00050,FP00051,FP00052,FP00053,FP00054,FP00055,FP00056,FP00057,FP00058,FP00059,FP00060,FP00061,FP00062,FP00063,FP00064,FP00065,FP00066,FP00067,FP00068,FP00069,FP00070,FP00071,FP00072,FP00073,FP00074,FP00075,FP00076,FP00077,FP00078,FP00079,FP00080,FP00081,FP00082,FP00083,FP00084,FP00085,FP00086,FP00087,FP00088,FP00089,FP00090,FP00091,FP00092,FP00093,FP00094,FP00095,FP00096,FP00097,FP00098,FP00099,FP00100,FP00101,FP00102,FP00103,FP00104,FP00105,FP00106,FP00107,FP00108,FP00109,FP00110,FP00111,FP00112,FP00113,FP00114,FP00115,FP00116,FP00117,FP00118,FP00119,FP00120,FP00121,FP00122,FP00123,FP00124,FP00125,FP00126,FP00127,FP00128,FP00129,FP00130,FP00131,FP00132,FP00133,FP00134,FP00135,FP00136,FP00137,FP00138,FP00139,FP00140,FP00141,FP00142,FP00143,FP00144,FP00145,FP00146,FP00147,FP00148,FP00149,FP00150,FP00151,FP00152,FP00153,FP00154,FP00155,FP00156,FP00157,FP00158,FP00159,FP00160,FP00161,FP00162,FP00163,FP00164,FP00165,FP00166,FP00167,FP00168,FP00169,FP00170,FP00171,FP00172,FP00173,FP00174,FP00175,FP00176,FP00177,FP00178,FP00179,FP00180,FP00181,FP00182,FP00183,FP00184,FP00185,FP00186,FP00187,FP00188,FP00189,FP00190,FP00191,FP00192,FP00193,FP00194,FP00195,FP00196,FP00197,FP00198,FP00199,FP00200,FP00201,FP00202,FP00203,FP00204,FP00205,FP00206,FP00207,FP00208,FP00209,FP00210,FP00211,FP00212,FP00213,FP00214,FP00215,FP00216,FP00217,FP00218,FP00219,FP00220,FP00221,FP00222,FP00223,FP00224,FP00225,FP00226,FP00227,FP00228,FP00229,FP00230,FP00231,FP00232,FP00233,FP00234,FP00235,FP00236,FP00237,FP00238,FP00239,FP00240,FP00241,FP00242,FP00243,FP00244,FP00245,FP00246,FP00247,FP00248,FP00249,FP00250,FP00251,FP00252,FP00253,FP00254,FP00255,FP00256,FP00257,FP00258,FP00259,FP00260,FP00261,FP00262,FP00263,FP00264,FP00265,FP00266,FP00267,FP00268,FP00269,FP00270,FP00271,FP00272,FP00273,FP00274,FP00275,FP00276,FP00277,FP00278,FP00279,FP00280,FP00281,FP00282,FP00283,FP00284,FP00285,FP00286,FP00287,FP00288,FP00289,FP00290,FP00291,FP00292,FP00293,FP00294,FP00295,FP00296,FP00297,FP00298,FP00299,FP00300,FP00301,FP00302,FP00303,FP00304,FP00305,FP00306,FP00307,FP00308,FP00309,FP00310,FP00311,FP00312,FP00313,FP00314,FP00315,FP00316,FP00317,FP00318,FP00319,FP00320,FP00321,FP00322,FP00323,FP00324,FP00325,FP00326,FP00327,FP00328,FP00329,FP00330,FP00331,FP00332,FP00333,FP00334,FP00335,FP00336,FP00337,FP00338,FP00339,FP00340,FP00341,FP00342,FP00343,FP00344,FP00345,FP00346,FP00347,FP00348,FP00349,FP00350,FP00351,FP00352,FP00353,FP00354,FP00355,FP00356,FP00357,FP00358,FP00359,FP00360,FP00361,FP00362,FP00363,FP00364
EN300-650838_23_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.946102,0,0,1.532774,0,0,0,0,0,0,0,0,0,1.221699,1.35999,0,0,0,0,0,0,0,0,0,0,0,13.247162,0,0,5.063032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.122366,0,0,3.212078,0,0,0,0,0,0,3.877482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.844809,0,4.499443,0,0,0,0,0,0,0,0,0,0,4.230958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.834259,0,0,0,0,0,0,0,0,0,0,0,13.058091,0,0,6.627073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.677143,0,17.899349,8.056304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.145151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.993883,0,40.894211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.221701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.799556,0,0,3.868266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.015861,0,0,1.233666,0,0,0,0,0,0,2.896027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-6509366_11_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.971119,0,1.482944,0,0,0,0,0,0,0,0,0,0,1.218355,1.349565,0,0,0,0,0,0,0,0,0,0,0,5.411946,0,4.992086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.571204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273194,4.989076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.128579,0,0,5.050585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.078808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.008619,0,4.186257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038263,0,6.25491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-658865_8_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821956,0,1.465432,0,0,0,0,0,0,0,0,0,0,1.22501,1.359357,0,0,0,0,0,0,0,0,0,0,0,2.975683,0,2.592336,0,0,0,0,2.461481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666016,0,0,0,0,0,0,0,0,0,3.53386,0,0,0,0,0,0,0,0,0,0,0,0,0,4.436335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.006737,0,0,5.103195,0,0,0,0,0,0,0,0,0,0,5.89303,0,0,0,0,0,0,0,0,0,0,0,6.795081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764379,0,2.222952,0,0,0,0,2.132086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008944,0,3.137121,0,0,0,0,0,0,0,0,0,3.12976,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-6733491_24_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.862593,0,0,1.520362,0,0,0,0,0,0,0,0,0,1.219001,1.346556,0,0,0,0,0,0,0,0,0,0,0,4.658869,0,0,5.408863,0,0,0,0,0,0,2.467763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.972349,0,3.354016,7.048184,0,0,0,0,0,0,0,0,0,3.549926,0,0,0,0,0,0,0,0,0,0,0,0,8.390724,0,0,4.662816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.055236,0,0,0,0,0,0,0,11.098389,0,0,0,0,0,0,0,0,0,5.774828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.263629,0,13.238168,0,0,0,0,0,0,0,0,0,0,6.274567,0,0,0,0,0,0,0,0,0,0,0,0,7.063489,0,15.281629,7.652149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.389904,0,17.58384,0,0,0,0,0,0,0,8.368257,0,0,8.268017,0,0,0,0,0,0,0,0,0,0,0,0,37.82143,0,18.765647,9.976592,0,0,0,0,0,0,9.733881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.721726,0,10.939034,10.794596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.16953,0,0,0,0,0,0,0,0,0,0,0,0,11.187199,0,0,0,0,0,0,0,0,0,0,0,0,3.716488,0,0,1.945969,0,0,0,0,0,0,1.939322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.705191,4.715352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.779196,0,0,0,0,0,0,0
EN300-6737833_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865499,0,0,1.537465,0,0,0,0,0,0,0,0,0,1.223597,1.348197,0,0,0,0,0,0,0,0,0,0,0,4.688997,0,0,2.531214,0,0,0,0,0,0,2.519902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.280263,0,3.271242,7.220216,0,0,0,0,0,0,0,0,0,0,3.187888,0,0,0,0,0,0,0,0,0,0,0,18.450811,0,4.698006,18.451602,0,0,0,0,0,0,0,0,0,4.371897,0,0,0,0,0,0,0,0,0,0,0,0,21.158786,0,16.870848,5.836837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.971497,0,19.857568,6.157142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.949065,0,0,0,0,0,0,7.990703,0,22.336639,0,0,0,0,0,0,0,0,0,0,15.503629,0,0,0,0,0,0,0,0,0,0,0,0,25.92152,0,16.834566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.714179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72427,0,0,1.931733,0,0,0,0,0,0,1.994788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072893,0,1.298462,4.441519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-6996497_15_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84872,0,0,1.527759,0,0,0,0,0,0,0,0,0,1.219373,1.348743,0,0,0,0,0,0,0,0,0,0,0,13.716979,0,0,7.483445,0,0,0,0,0,0,2.877057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.121612,0,3.8118,3.907131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.498981,0,0,0,0,0,0,0,0,0,0,0,0,4.281118,4.63194,0,0,0,0,0,0,0,0,0,0,0,27.894824,0,0,10.964701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.996945,0,0,19.668201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.751801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814338,0,0,5.668747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.179539,0,0,3.135268,0,0,0,0,0,0,0.970096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-7431389_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.983651,0,1.484927,0,0,0,0,0,0,0,0,0,0,1.221159,1.348139,0,0,0,0,0,0,0,0,0,0,0,2.666877,0,5.008079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.882,0,0,0,0,0,0,7.592174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.669214,0,9.251036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.097875,0,5.709124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.367605,0,6.462398,0,0,0,0,6.182021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.541543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026024,0,4.210218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.283185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-7433032_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846084,0,0,1.510497,0,0,0,0,0,0,0,0,0,1.218529,1.349155,0,0,0,0,0,0,0,0,0,0,0,13.06694,0,0,5.002211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.714112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.069262,0,0,9.01487,0,0,0,0,4.09747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.041828,0,0,5.561545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.221495,0,0,12.65877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.594665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.679486,0,0,3.846704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.048023,0,0,5.601543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-7439376_8_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9657,0,0,1.522207,0,0,0,0,0,0,0,0,0,1.224951,1.355756,0,0,0,0,0,0,0,0,0,0,0,10.045696,0,5.584571,2.552528,0,0,0,0,0,0,0,0,0,0,2.901557,0,0,0,0,0,0,0,0,0,0,0,10.7804,0,3.860419,6.772838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.06481,0,4.385384,8.850314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.740618,0,10.246916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.290042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.757493,0,2.031835,1.953143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.885235,0,3.155647,1.297538,0,0,0,0,0,0,0,0,0,0,0.993524,0,0,0,0,0,0,0,0,0,0,0
EN300-7440409_21_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847513,0,0,1.532601,0,0,0,0,0,0,0,0,0,1.2222,1.353717,0,0,0,0,0,0,0,0,0,0,0,7.444965,0,0,2.501209,0,0,0,0,0,0,2.483556,0,0,0,2.880355,0,0,0,0,0,0,0,0,0,0,0,3.909062,0,3.572274,3.86336,0,0,0,0,0,0,0,0,0,3.997502,0,0,0,0,0,0,0,0,0,0,0,0,31.139495,0,0,17.793183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.137352,0,0,5.288441,0,0,0,0,0,0,5.738033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.207167,0,6.762031,0,0,0,0,0,0,0,0,0,0,0,6.899927,0,0,0,0,0,0,0,0,0,0,0,15.231217,0,0,0,0,0,0,0,0,0,0,0,0,7.669015,0,0,0,0,0,0,0,0,0,0,0,0,16.908615,0,0,24.832297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.607998,0,0,9.370012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.286103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.650863,0,0,1.897441,0,0,0,0,0,0,1.947831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77453,0,2.115728,3.049582,0,0,0,0,0,0,0,0,0,0,1.101073,0,0,0,0,0,0,0,0,0,0,0
EN300-7461648_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.935208,1.440111,0,0,0,0,0,0,0,0,0,0,0,1.218387,1.351095,0,0,0,0,0,0,0,0,0,0,0,0,2.641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.510624,0,13.916918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.454989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.074249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.421589,0,0,8.391161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.076261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.143291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94696,3.134584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-74753_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951154,0,1.4508,0,0,0,0,0,0,0,0,0,0,1.222823,1.357215,0,0,0,0,0,0,0,0,0,0,0,2.956012,0,5.125593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.069923,0,0,0,0,0,0,3.68276,0,0,0,0,3.635947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.433452,0,0,16.237166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.80627,0,0,21.669311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.587807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967082,0,4.474976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016304,0,0,0,0,0,0,3.141593,0,0,0,0,3.141593,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-7501584_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84885,0,0,1.55522,0,0,0,0,0,0,0,0,0,1.225468,1.35848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.419659,0,0,0,0,0,0,0,0,0,0,2.571644,0,0,0,0,0,0,0,0,0,0,0,12.511661,0,0,7.255795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.863646,0,0,4.837422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.387656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801934,0,0,4.174477,0,0,0,0,0,0,0,0,0,0,2.035895,0,0,0,0,0,0,0,0,0,0,0,4.571816,0,0,5.972001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-7535074_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.933724,0,1.441086,0,0,0,0,0,0,0,0,0,0,1.221716,1.35812,0,0,0,0,0,0,0,0,0,0,0,2.970277,0,2.573668,0,0,0,0,0,0,0,0,0,0,2.416727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.226918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555909,0,16.830428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.761422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.802028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928035,0,2.294614,0,0,0,0,0,0,0,0,0,0,2.069558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.283185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-7536448_30_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976651,0,1.481432,0,0,0,0,0,0,0,0,0,0,1.217984,1.346583,0,0,0,0,0,0,0,0,0,0,0,5.431947,0,4.986913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.549462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.604849,0,4.292787,0,0,0,0,0,0,0,0,0,0,4.88604,0,0,0,0,0,0,0,0,0,0,0,0,10.686789,0,0,5.477715,0,0,0,0,0,0,0,0,0,5.660843,0,0,0,0,0,0,0,0,0,0,0,0,12.936948,0,0,13.450097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.554563,0,0,0,0,0,0,0,0,0,7.599044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.956556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.489995,0,0,0,0,0,0,0,0,0,0,0,0,9.722529,9.478159,0,0,0,0,0,0,0,0,0,0,0,10.482338,0,10.542233,10.919237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.85348,0,22.597228,11.54458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.021102,0,4.188535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037204,0,6.218286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
