Molecule,FP00001,FP00002,FP00003,FP00004,FP00005,FP00006,FP00007,FP00008,FP00009,FP00010,FP00011,FP00012,FP00013,FP00014,FP00015,FP00016,FP00017,FP00018,FP00019,FP00020,FP00021,FP00022,FP00023,FP00024,FP00025,FP00026,FP00027,FP00028,FP00029,FP00030,FP00031,FP00032,FP00033,FP00034,FP00035,FP00036,FP00037,FP00038,FP00039,FP00040,FP00041,FP00042,FP00043,FP00044,FP00045,FP00046,FP00047,FP00048,FP00049,FP00050,FP00051,FP00052,FP00053,FP00054,FP00055,FP00056,FP00057,FP00058,FP00059,FP00060,FP00061,FP00062,FP00063,FP00064,FP00065,FP00066,FP00067,FP00068,FP00069,FP00070,FP00071,FP00072,FP00073,FP00074,FP00075,FP00076,FP00077,FP00078,FP00079,FP00080,FP00081,FP00082,FP00083,FP00084,FP00085,FP00086,FP00087,FP00088,FP00089,FP00090,FP00091,FP00092,FP00093,FP00094,FP00095,FP00096,FP00097,FP00098,FP00099,FP00100,FP00101,FP00102,FP00103,FP00104,FP00105,FP00106,FP00107,FP00108,FP00109,FP00110,FP00111,FP00112,FP00113,FP00114,FP00115,FP00116,FP00117,FP00118,FP00119,FP00120,FP00121,FP00122,FP00123,FP00124,FP00125,FP00126,FP00127,FP00128,FP00129,FP00130,FP00131,FP00132,FP00133,FP00134,FP00135,FP00136,FP00137,FP00138,FP00139,FP00140,FP00141,FP00142,FP00143,FP00144,FP00145,FP00146,FP00147,FP00148,FP00149,FP00150,FP00151,FP00152,FP00153,FP00154,FP00155,FP00156,FP00157,FP00158,FP00159,FP00160,FP00161,FP00162,FP00163,FP00164,FP00165,FP00166,FP00167,FP00168,FP00169,FP00170,FP00171,FP00172,FP00173,FP00174,FP00175,FP00176,FP00177,FP00178,FP00179,FP00180,FP00181,FP00182,FP00183,FP00184,FP00185,FP00186,FP00187,FP00188,FP00189,FP00190,FP00191,FP00192,FP00193,FP00194,FP00195,FP00196,FP00197,FP00198,FP00199,FP00200,FP00201,FP00202,FP00203,FP00204,FP00205,FP00206,FP00207,FP00208,FP00209,FP00210,FP00211,FP00212,FP00213,FP00214,FP00215,FP00216,FP00217,FP00218,FP00219,FP00220,FP00221,FP00222,FP00223,FP00224,FP00225,FP00226,FP00227,FP00228,FP00229,FP00230,FP00231,FP00232,FP00233,FP00234,FP00235,FP00236,FP00237,FP00238,FP00239,FP00240,FP00241,FP00242,FP00243,FP00244,FP00245,FP00246,FP00247,FP00248,FP00249,FP00250,FP00251,FP00252,FP00253,FP00254,FP00255,FP00256,FP00257,FP00258,FP00259,FP00260,FP00261,FP00262,FP00263,FP00264,FP00265,FP00266,FP00267,FP00268,FP00269,FP00270,FP00271,FP00272,FP00273,FP00274,FP00275,FP00276,FP00277,FP00278,FP00279,FP00280,FP00281,FP00282,FP00283,FP00284,FP00285,FP00286,FP00287,FP00288,FP00289,FP00290,FP00291,FP00292,FP00293,FP00294,FP00295,FP00296,FP00297,FP00298,FP00299,FP00300,FP00301,FP00302,FP00303,FP00304,FP00305,FP00306,FP00307,FP00308,FP00309,FP00310,FP00311,FP00312,FP00313,FP00314,FP00315,FP00316,FP00317,FP00318,FP00319,FP00320,FP00321,FP00322,FP00323,FP00324,FP00325,FP00326,FP00327,FP00328,FP00329,FP00330,FP00331,FP00332,FP00333,FP00334,FP00335,FP00336,FP00337,FP00338,FP00339,FP00340,FP00341,FP00342,FP00343,FP00344,FP00345,FP00346,FP00347,FP00348,FP00349,FP00350,FP00351,FP00352,FP00353,FP00354,FP00355,FP00356,FP00357,FP00358,FP00359,FP00360,FP00361,FP00362,FP00363,FP00364
EN300-754709_10_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913381,0,0,1.559168,0,0,0,0,0,0,0,0,0,1.223695,1.356598,0,0,0,0,0,0,0,0,0,0,0,11.00205,0,0,8.020541,0,0,0,0,0,0,2.511512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.133394,0,3.163392,3.93636,0,0,0,0,0,0,0,0,0,3.072436,0,0,0,0,0,0,0,0,0,0,0,0,18.174651,0,0,4.605885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.347376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.903537,0,0,3.777943,0,0,0,0,0,0,1.921255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.768364,0,1.200856,3.952881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-7563383_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84608,0,1.447184,0,0,0,0,0,0,0,0,0,0,1.221984,1.352502,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.768381,0,0,0,0,0,0,0,0,0,7.630119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.307851,0,0,0,4.724455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.255183,5.669237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.141857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806521,0,2.23482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.119308,0,0,0,0,0,0,0,0,0,6.283185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-75668_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.849225,0,1.474299,0,0,0,0,0,0,0,0,0,0,1.216043,1.344027,0,0,0,0,0,0,0,0,0,0,0,5.47053,0,4.990891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7856,0,0,0,0,3.740931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.687893,0,4.206696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.546371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.820025,0,4.223182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.141593,0,0,0,0,3.141593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-77396_8_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.843612,0,1.491115,0,0,0,0,0,0,0,0,0,0,1.215981,1.347091,0,0,0,0,0,0,0,0,0,0,0,5.729137,0,5.021997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.025088,0,7.529458,3.01481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.423188,0,0,0,0,0,0,4.290181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.808393,0,4.200527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004472,0,6.283185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-78121_9_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997381,0,0,1.502062,0,0,0,0,0,0,0,0,0,1.220501,1.361423,0,0,0,0,0,0,0,0,0,0,0,4.268287,0,0,0,0,0,0,0,0,0,0,0,2.48191,0,0,0,0,0,0,0,0,0,0,0,0,0,3.132913,0,3.190566,0,0,0,0,3.553366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.906732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48231,0,0,0,0,0,0,0,0,0,0,0,0,5.895044,0,0,0,0,0,5.919845,0,0,0,0,0,0,6.624755,0,0,6.899436,0,0,0,0,0,0,0,0,0,6.672391,0,0,0,0,0,0,0,0,0,0,0,0,14.951767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.852137,0,0,0,0,0,0,0,0,0,0,0,1.990949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10543,0,0,0,0,2.212049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-81333_24_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852136,0,0,1.5366,0,0,0,0,0,0,0,0,0,1.221754,1.351567,0,0,0,0,0,0,0,0,0,0,0,10.53833,0,0,2.514995,0,0,0,0,0,0,2.467242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.096568,0,3.212328,3.194801,0,0,0,0,0,0,0,0,0,3.480436,0,0,0,0,0,0,0,0,0,0,0,0,4.184676,0,4.941851,0,0,0,0,0,0,0,0,0,0,0,8.621264,0,0,0,0,0,0,0,0,0,0,0,27.201191,0,11.245171,10.658827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.758666,0,13.586435,6.117363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.202673,0,22.631254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.716716,0,8.431297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.632078,0,28.711435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.688745,0,0,1.927522,0,0,0,0,0,0,1.936349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722087,0,1.449388,1.362442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-83529_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907494,0,1.473968,0,0,0,0,0,0,0,0,0,0,1.223285,1.36814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.975071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.548798,0,0,0,0,0,0,3.522011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.846594,0,0,0,0,4.860829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.172635,0,11.647686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.718599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.871465,0,0,0,0,0,0,4.280814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.137121,0,0,0,0,0,0,3.141593,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-86538_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967447,0,1.487602,0,0,0,0,0,0,0,0,0,0,1.219125,1.349664,0,0,0,0,0,0,0,0,0,0,0,2.655626,0,5.01427,0,0,0,0,0,0,0,0,0,0,2.91053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.580841,3.851093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70605,0,0,0,0,9.336359,0,4.288669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41886,0,0,0,0,5.376959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997447,0,4.200741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.239717,0,0,0,0,0,0,0,0,0,0,0.030661,0,0,0,0,0,0,0,0,0,0,0,0
EN300-8668091_8_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.848851,0,1.474246,0,0,0,0,0,0,0,0,0,0,1.216613,1.343454,0,0,0,0,0,0,0,0,0,0,0,5.447719,0,4.986822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.774879,0,0,0,0,3.767243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.940968,0,4.249132,4.991964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.302265,0,0,5.777494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.315492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81981,0,4.226666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.141593,0,0,0,0,3.141593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-92028_7_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.841684,0,1.443177,0,0,0,0,0,0,0,0,0,0,1.221859,1.352283,0,0,0,0,0,0,0,0,0,0,0,2.967102,0,5.108566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.512585,0,0,3.231157,0,0,0,3.680368,0,0,0,0,3.631782,0,0,0,0,0,0,0,0,0,0,0,0,0,4.289503,0,4.980652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.098693,0,5.520975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075181,0,12.981204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.513021,0,15.078504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.213314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.421959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801074,0,4.468303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.137121,0,0,0,0,3.137121,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-92718_16_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866837,0,0,1.513218,0,0,0,0,0,0,0,0,0,1.220755,1.34988,0,0,0,0,0,0,0,0,0,0,0,10.561826,0,0,2.496942,0,0,0,0,0,0,0,0,2.440936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.054789,3.866,0,0,0,3.527901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.060052,0,8.719227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857467,0,0,0,0,0,0,0,0,5.44513,5.586425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.455216,0,0,0,0,0,0,0,19.399675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.716087,0,0,1.91694,0,0,0,0,0,0,0,0,1.92528,0,0,0,0,0,0,0,0,0,0,0,0,0,2.037586,0,0.922687,2.957048,0,0,0,2.233423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-93959_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.853834,0,1.465365,0,0,0,0,0,0,0,0,0,0,1.215662,1.342967,0,0,0,0,0,0,0,0,0,0,0,5.495666,0,4.981021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.497255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.826828,0,4.265105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.283185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-94278_3_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857523,0,0,1.492618,0,0,0,0,0,0,0,0,0,1.218648,1.347686,0,0,0,0,0,0,0,0,0,0,0,7.614171,0,0,4.885231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.608207,0,0,0,0,3.435772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.612178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.732402,0,0,3.795688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.220971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.190789,0,0,0,0
EN300-96228_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977827,0,1.474672,0,0,0,0,0,0,0,0,0,0,1.219529,1.347241,0,0,0,0,0,0,0,0,0,0,0,2.638081,0,4.995829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.814374,0,0,0,0,3.719399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.339911,0,0,4.727283,0,4.216347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.299864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.020224,0,4.236805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.141593,0,0,0,0,3.131593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026834,0,0
EN300-96453_14_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.946025,0,0,1.508962,0,0,0,0,0,0,0,0,0,1.226024,1.35084,0,0,0,0,0,0,0,0,0,0,0,6.914277,0,0,2.502459,0,0,0,0,0,0,0,0,0,0,2.915405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.861974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.764992,0,0,9.290145,0,0,0,0,0,0,4.970966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.045032,0,6.253511,0,0,0,0,0,0,0,0,0,0,0,6.464286,0,0,0,0,0,0,0,0,0,0,0,23.077911,0,0,7.835709,0,0,0,0,0,0,0,0,0,7.253119,0,0,0,0,0,0,0,0,0,0,0,0,17.170432,0,0,25.22047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.344475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.709664,0,0,1.941699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89674,0,0,3.034397,0,0,0,0,0,0,0,0,0,0,1.138166,0,0,0,0,0,0,0,0,0,0,0
EN300-97525_12_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.855914,0,0,1.539319,0,0,0,0,0,0,0,0,0,1.219706,1.35685,0,0,0,0,0,0,0,0,0,0,0,13.306289,0,0,4.998718,0,0,0,0,0,0,0,0,0,0,2.39777,0,0,0,0,0,0,0,0,0,0,0,7.161863,0,3.861705,3.157459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.246633,0,9.383043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.935541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.490657,0,12.59448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.606769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.812936,0,0,3.779823,0,0,0,0,0,0,0,0,0,0,1.86923,0,0,0,0,0,0,0,0,0,0,0,6.717867,0,2.761553,1.277092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
